         768
   11550.2120960000     
O      6.2300000000000  15.1300000000000  13.3500000000000
O      4.4500000000000  16.9100000000000  13.3500000000000
Si     0.0000000000000  17.8000000000000  10.6800000000000
Si     1.7800000000000  19.5800000000000  12.4600000000000
O      0.8900000000000  18.6900000000000  11.5700000000000
O      2.6700000000000  20.4700000000000  11.5700000000000
O      2.6700000000000  18.6900000000000  13.3500000000000
O      0.8900000000000  20.4700000000000  13.3500000000000
Si     0.0000000000000  21.3600000000000   0.0000000000000
Si     1.7800000000000  23.1400000000000   1.7800000000000
O      0.8900000000000  22.2500000000000   0.8900000000000
O      2.6700000000000  24.0300000000000   0.8900000000000
O      2.6700000000000  22.2500000000000   2.6700000000000
O      0.8900000000000  24.0300000000000   2.6700000000000
Si     3.5600000000000  24.9200000000000   0.0000000000000
Si     5.3400000000000  26.7000000000000   1.7800000000000
O      4.4500000000000  25.8100000000000   0.8900000000000
O      6.2300000000000  27.5900000000000   0.8900000000000
O      6.2300000000000  25.8100000000000   2.6700000000000
O      4.4500000000000  27.5900000000000   2.6700000000000
Si     3.5600000000000  21.3600000000000   3.5600000000000
Si     5.3400000000000  23.1400000000000   5.3400000000000
O      4.4500000000000  22.2500000000000   4.4500000000000
O      6.2300000000000  24.0300000000000   4.4500000000000
O      6.2300000000000  22.2500000000000   6.2300000000000
O      4.4500000000000  24.0300000000000   6.2300000000000
Si     0.0000000000000  24.9200000000000   3.5600000000000
Si     1.7800000000000  26.7000000000000   5.3400000000000
O      0.8900000000000  25.8100000000000   4.4500000000000
O      2.6700000000000  27.5900000000000   4.4500000000000
O      2.6700000000000  25.8100000000000   6.2300000000000
O      0.8900000000000  27.5900000000000   6.2300000000000
Si     0.0000000000000  21.3600000000000   7.1200000000000
Si     1.7800000000000  23.1400000000000   8.9000000000000
O      0.8900000000000  22.2500000000000   8.0100000000000
O      2.6700000000000  24.0300000000000   8.0100000000000
O      2.6700000000000  22.2500000000000   9.7900000000000
O      0.8900000000000  24.0300000000000   9.7900000000000
Si     3.5600000000000  24.9200000000000   7.1200000000000
Si     5.3400000000000  26.7000000000000   8.9000000000000
O      4.4500000000000  25.8100000000000   8.0100000000000
O      6.2300000000000  27.5900000000000   8.0100000000000
O      6.2300000000000  25.8100000000000   9.7900000000000
O      4.4500000000000  27.5900000000000   9.7900000000000
Si     3.5600000000000  21.3600000000000  10.6800000000000
Si     5.3400000000000  23.1400000000000  12.4600000000000
O      4.4500000000000  22.2500000000000  11.5700000000000
O      6.2300000000000  24.0300000000000  11.5700000000000
O      6.2300000000000  22.2500000000000  13.3500000000000
O      4.4500000000000  24.0300000000000  13.3500000000000
Si     0.0000000000000  24.9200000000000  10.6800000000000
Si     1.7800000000000  26.7000000000000  12.4600000000000
O      0.8900000000000  25.8100000000000  11.5700000000000
O      2.6700000000000  27.5900000000000  11.5700000000000
O      2.6700000000000  25.8100000000000  13.3500000000000
O      0.8900000000000  27.5900000000000  13.3500000000000
Si     7.1200000000000   0.0000000000000   0.0000000000000
Si     8.9000000000000   1.7800000000000   1.7800000000000
O      8.0100000000000   0.8900000000000   0.8900000000000
O      9.7900000000000   2.6700000000000   0.8900000000000
O      9.7900000000000   0.8900000000000   2.6700000000000
O      8.0100000000000   2.6700000000000   2.6700000000000
Si    10.6800000000000   3.5600000000000   0.0000000000000
Si    12.4600000000000   5.3400000000000   1.7800000000000
O     11.5700000000000   4.4500000000000   0.8900000000000
O     13.3500000000000   6.2300000000000   0.8900000000000
O     13.3500000000000   4.4500000000000   2.6700000000000
O     11.5700000000000   6.2300000000000   2.6700000000000
Si    10.6800000000000   0.0000000000000   3.5600000000000
Si    12.4600000000000   1.7800000000000   5.3400000000000
O     11.5700000000000   0.8900000000000   4.4500000000000
O     13.3500000000000   2.6700000000000   4.4500000000000
O     13.3500000000000   0.8900000000000   6.2300000000000
O     11.5700000000000   2.6700000000000   6.2300000000000
Si     7.1200000000000   3.5600000000000   3.5600000000000
Si     8.9000000000000   5.3400000000000   5.3400000000000
O      8.0100000000000   4.4500000000000   4.4500000000000
O      9.7900000000000   6.2300000000000   4.4500000000000
O      9.7900000000000   4.4500000000000   6.2300000000000
O      8.0100000000000   6.2300000000000   6.2300000000000
Si     7.1200000000000   0.0000000000000   7.1200000000000
Si     8.9000000000000   1.7800000000000   8.9000000000000
O      8.0100000000000   0.8900000000000   8.0100000000000
O      9.7900000000000   2.6700000000000   8.0100000000000
O      9.7900000000000   0.8900000000000   9.7900000000000
O      8.0100000000000   2.6700000000000   9.7900000000000
Si    10.6800000000000   3.5600000000000   7.1200000000000
Si    12.4600000000000   5.3400000000000   8.9000000000000
O     11.5700000000000   4.4500000000000   8.0100000000000
O     13.3500000000000   6.2300000000000   8.0100000000000
O     13.3500000000000   4.4500000000000   9.7900000000000
O     11.5700000000000   6.2300000000000   9.7900000000000
Si    10.6800000000000   0.0000000000000  10.6800000000000
Si    12.4600000000000   1.7800000000000  12.4600000000000
O     11.5700000000000   0.8900000000000  11.5700000000000
O     13.3500000000000   2.6700000000000  11.5700000000000
O     13.3500000000000   0.8900000000000  13.3500000000000
O     11.5700000000000   2.6700000000000  13.3500000000000
Si     7.1200000000000   3.5600000000000  10.6800000000000
Si     8.9000000000000   5.3400000000000  12.4600000000000
O      8.0100000000000   4.4500000000000  11.5700000000000
O      9.7900000000000   6.2300000000000  11.5700000000000
O      9.7900000000000   4.4500000000000  13.3500000000000
O      8.0100000000000   6.2300000000000  13.3500000000000
Si     7.1200000000000   7.1200000000000   0.0000000000000
Si     8.9000000000000   8.9000000000000   1.7800000000000
O      8.0100000000000   8.0100000000000   0.8900000000000
O      9.7900000000000   9.7900000000000   0.8900000000000
O      9.7900000000000   8.0100000000000   2.6700000000000
O      8.0100000000000   9.7900000000000   2.6700000000000
Si    10.6800000000000  10.6800000000000   0.0000000000000
Si    12.4600000000000  12.4600000000000   1.7800000000000
O     11.5700000000000  11.5700000000000   0.8900000000000
O     13.3500000000000  13.3500000000000   0.8900000000000
O     13.3500000000000  11.5700000000000   2.6700000000000
O     11.5700000000000  13.3500000000000   2.6700000000000
Si    10.6800000000000   7.1200000000000   3.5600000000000
Si    12.4600000000000   8.9000000000000   5.3400000000000
O     11.5700000000000   8.0100000000000   4.4500000000000
O     13.3500000000000   9.7900000000000   4.4500000000000
O     13.3500000000000   8.0100000000000   6.2300000000000
O     11.5700000000000   9.7900000000000   6.2300000000000
Si     7.1200000000000  10.6800000000000   3.5600000000000
Si     8.9000000000000  12.4600000000000   5.3400000000000
O      8.0100000000000  11.5700000000000   4.4500000000000
O      9.7900000000000  13.3500000000000   4.4500000000000
O      9.7900000000000  11.5700000000000   6.2300000000000
O      8.0100000000000  13.3500000000000   6.2300000000000
Si     7.1200000000000   7.1200000000000   7.1200000000000
Si     8.9000000000000   8.9000000000000   8.9000000000000
O      8.0100000000000   8.0100000000000   8.0100000000000
O      9.7900000000000   9.7900000000000   8.0100000000000
O      9.7900000000000   8.0100000000000   9.7900000000000
O      8.0100000000000   9.7900000000000   9.7900000000000
Si    10.6800000000000  10.6800000000000   7.1200000000000
Si    12.4600000000000  12.4600000000000   8.9000000000000
O     11.5700000000000  11.5700000000000   8.0100000000000
O     13.3500000000000  13.3500000000000   8.0100000000000
O     13.3500000000000  11.5700000000000   9.7900000000000
O     11.5700000000000  13.3500000000000   9.7900000000000
Si    10.6800000000000   7.1200000000000  10.6800000000000
Si    12.4600000000000   8.9000000000000  12.4600000000000
O     11.5700000000000   8.0100000000000  11.5700000000000
O     13.3500000000000   9.7900000000000  11.5700000000000
O     13.3500000000000   8.0100000000000  13.3500000000000
O     11.5700000000000   9.7900000000000  13.3500000000000
Si     7.1200000000000  10.6800000000000  10.6800000000000
Si     8.9000000000000  12.4600000000000  12.4600000000000
O      8.0100000000000  11.5700000000000  11.5700000000000
O      9.7900000000000  13.3500000000000  11.5700000000000
O      9.7900000000000  11.5700000000000  13.3500000000000
O      8.0100000000000  13.3500000000000  13.3500000000000
Si     7.1200000000000  14.2400000000000   0.0000000000000
Si     8.9000000000000  16.0200000000000   1.7800000000000
O      8.0100000000000  15.1300000000000   0.8900000000000
O      9.7900000000000  16.9100000000000   0.8900000000000
O      9.7900000000000  15.1300000000000   2.6700000000000
O      8.0100000000000  16.9100000000000   2.6700000000000
Si    10.6800000000000  17.8000000000000   0.0000000000000
Si    12.4600000000000  19.5800000000000   1.7800000000000
O     11.5700000000000  18.6900000000000   0.8900000000000
O     13.3500000000000  20.4700000000000   0.8900000000000
O     13.3500000000000  18.6900000000000   2.6700000000000
O     11.5700000000000  20.4700000000000   2.6700000000000
Si    10.6800000000000  14.2400000000000   3.5600000000000
Si    12.4600000000000  16.0200000000000   5.3400000000000
O     11.5700000000000  15.1300000000000   4.4500000000000
O     13.3500000000000  16.9100000000000   4.4500000000000
O     13.3500000000000  15.1300000000000   6.2300000000000
O     11.5700000000000  16.9100000000000   6.2300000000000
Si     7.1200000000000  17.8000000000000   3.5600000000000
Si     8.9000000000000  19.5800000000000   5.3400000000000
O      8.0100000000000  18.6900000000000   4.4500000000000
O      9.7900000000000  20.4700000000000   4.4500000000000
O      9.7900000000000  18.6900000000000   6.2300000000000
O      8.0100000000000  20.4700000000000   6.2300000000000
Si     7.1200000000000  14.2400000000000   7.1200000000000
Si     8.9000000000000  16.0200000000000   8.9000000000000
O      8.0100000000000  15.1300000000000   8.0100000000000
O      9.7900000000000  16.9100000000000   8.0100000000000
O      9.7900000000000  15.1300000000000   9.7900000000000
O      8.0100000000000  16.9100000000000   9.7900000000000
Si    10.6800000000000  17.8000000000000   7.1200000000000
Si    12.4600000000000  19.5800000000000   8.9000000000000
O     11.5700000000000  18.6900000000000   8.0100000000000
O     13.3500000000000  20.4700000000000   8.0100000000000
O     13.3500000000000  18.6900000000000   9.7900000000000
O     11.5700000000000  20.4700000000000   9.7900000000000
Si    10.6800000000000  14.2400000000000  10.6800000000000
Si    12.4600000000000  16.0200000000000  12.4600000000000
O     11.5700000000000  15.1300000000000  11.5700000000000
O     13.3500000000000  16.9100000000000  11.5700000000000
O     13.3500000000000  15.1300000000000  13.3500000000000
O     11.5700000000000  16.9100000000000  13.3500000000000
Si     7.1200000000000  17.8000000000000  10.6800000000000
Si     8.9000000000000  19.5800000000000  12.4600000000000
O      8.0100000000000  18.6900000000000  11.5700000000000
O      9.7900000000000  20.4700000000000  11.5700000000000
O      9.7900000000000  18.6900000000000  13.3500000000000
O      8.0100000000000  20.4700000000000  13.3500000000000
Si     7.1200000000000  21.3600000000000   0.0000000000000
Si     8.9000000000000  23.1400000000000   1.7800000000000
O      8.0100000000000  22.2500000000000   0.8900000000000
O      9.7900000000000  24.0300000000000   0.8900000000000
O      9.7900000000000  22.2500000000000   2.6700000000000
O      8.0100000000000  24.0300000000000   2.6700000000000
Si    10.6800000000000  24.9200000000000   0.0000000000000
Si    12.4600000000000  26.7000000000000   1.7800000000000
O     11.5700000000000  25.8100000000000   0.8900000000000
O     13.3500000000000  27.5900000000000   0.8900000000000
O     13.3500000000000  25.8100000000000   2.6700000000000
O     11.5700000000000  27.5900000000000   2.6700000000000
Si    10.6800000000000  21.3600000000000   3.5600000000000
Si    12.4600000000000  23.1400000000000   5.3400000000000
O     11.5700000000000  22.2500000000000   4.4500000000000
O     13.3500000000000  24.0300000000000   4.4500000000000
O     13.3500000000000  22.2500000000000   6.2300000000000
O     11.5700000000000  24.0300000000000   6.2300000000000
Si     7.1200000000000  24.9200000000000   3.5600000000000
Si     8.9000000000000  26.7000000000000   5.3400000000000
O      8.0100000000000  25.8100000000000   4.4500000000000
O      9.7900000000000  27.5900000000000   4.4500000000000
O      9.7900000000000  25.8100000000000   6.2300000000000
O      8.0100000000000  27.5900000000000   6.2300000000000
Si     7.1200000000000  21.3600000000000   7.1200000000000
Si     8.9000000000000  23.1400000000000   8.9000000000000
O      8.0100000000000  22.2500000000000   8.0100000000000
O      9.7900000000000  24.0300000000000   8.0100000000000
O      9.7900000000000  22.2500000000000   9.7900000000000
O      8.0100000000000  24.0300000000000   9.7900000000000
Si    10.6800000000000  24.9200000000000   7.1200000000000
Si    12.4600000000000  26.7000000000000   8.9000000000000
O     11.5700000000000  25.8100000000000   8.0100000000000
O     13.3500000000000  27.5900000000000   8.0100000000000
O     13.3500000000000  25.8100000000000   9.7900000000000
O     11.5700000000000  27.5900000000000   9.7900000000000
Si    10.6800000000000  21.3600000000000  10.6800000000000
Si    12.4600000000000  23.1400000000000  12.4600000000000
O     11.5700000000000  22.2500000000000  11.5700000000000
O     13.3500000000000  24.0300000000000  11.5700000000000
O     13.3500000000000  22.2500000000000  13.3500000000000
O     11.5700000000000  24.0300000000000  13.3500000000000
Si     7.1200000000000  24.9200000000000  10.6800000000000
Si     8.9000000000000  26.7000000000000  12.4600000000000
O      8.0100000000000  25.8100000000000  11.5700000000000
O      9.7900000000000  27.5900000000000  11.5700000000000
O      9.7900000000000  25.8100000000000  13.3500000000000
O      8.0100000000000  27.5900000000000  13.3500000000000
Si    14.2400000000000   0.0000000000000   0.0000000000000
Si    16.0200000000000   1.7800000000000   1.7800000000000
O     15.1300000000000   0.8900000000000   0.8900000000000
O     16.9100000000000   2.6700000000000   0.8900000000000
O     16.9100000000000   0.8900000000000   2.6700000000000
O     15.1300000000000   2.6700000000000   2.6700000000000
Si    17.8000000000000   3.5600000000000   0.0000000000000
Si    19.5800000000000   5.3400000000000   1.7800000000000
O     18.6900000000000   4.4500000000000   0.8900000000000
O     20.4700000000000   6.2300000000000   0.8900000000000
O     20.4700000000000   4.4500000000000   2.6700000000000
O     18.6900000000000   6.2300000000000   2.6700000000000
Si    17.8000000000000   0.0000000000000   3.5600000000000
Si    19.5800000000000   1.7800000000000   5.3400000000000
O     18.6900000000000   0.8900000000000   4.4500000000000
O     20.4700000000000   2.6700000000000   4.4500000000000
O     20.4700000000000   0.8900000000000   6.2300000000000
O     18.6900000000000   2.6700000000000   6.2300000000000
Si    14.2400000000000   3.5600000000000   3.5600000000000
Si    16.0200000000000   5.3400000000000   5.3400000000000
O     15.1300000000000   4.4500000000000   4.4500000000000
O     16.9100000000000   6.2300000000000   4.4500000000000
O     16.9100000000000   4.4500000000000   6.2300000000000
O     15.1300000000000   6.2300000000000   6.2300000000000
Si    14.2400000000000   0.0000000000000   7.1200000000000
Si    16.0200000000000   1.7800000000000   8.9000000000000
O     15.1300000000000   0.8900000000000   8.0100000000000
O     16.9100000000000   2.6700000000000   8.0100000000000
O     16.9100000000000   0.8900000000000   9.7900000000000
O     15.1300000000000   2.6700000000000   9.7900000000000
Si    17.8000000000000   3.5600000000000   7.1200000000000
Si    19.5800000000000   5.3400000000000   8.9000000000000
O     18.6900000000000   4.4500000000000   8.0100000000000
O     20.4700000000000   6.2300000000000   8.0100000000000
O     20.4700000000000   4.4500000000000   9.7900000000000
O     18.6900000000000   6.2300000000000   9.7900000000000
Si    17.8000000000000   0.0000000000000  10.6800000000000
Si    19.5800000000000   1.7800000000000  12.4600000000000
O     18.6900000000000   0.8900000000000  11.5700000000000
O     20.4700000000000   2.6700000000000  11.5700000000000
O     20.4700000000000   0.8900000000000  13.3500000000000
O     18.6900000000000   2.6700000000000  13.3500000000000
Si    14.2400000000000   3.5600000000000  10.6800000000000
Si    16.0200000000000   5.3400000000000  12.4600000000000
O     15.1300000000000   4.4500000000000  11.5700000000000
O     16.9100000000000   6.2300000000000  11.5700000000000
O     16.9100000000000   4.4500000000000  13.3500000000000
O     15.1300000000000   6.2300000000000  13.3500000000000
Si    14.2400000000000   7.1200000000000   0.0000000000000
Si    16.0200000000000   8.9000000000000   1.7800000000000
O     15.1300000000000   8.0100000000000   0.8900000000000
O     16.9100000000000   9.7900000000000   0.8900000000000
O     16.9100000000000   8.0100000000000   2.6700000000000
O     15.1300000000000   9.7900000000000   2.6700000000000
Si    17.8000000000000  10.6800000000000   0.0000000000000
Si    19.5800000000000  12.4600000000000   1.7800000000000
O     18.6900000000000  11.5700000000000   0.8900000000000
O     20.4700000000000  13.3500000000000   0.8900000000000
O     20.4700000000000  11.5700000000000   2.6700000000000
O     18.6900000000000  13.3500000000000   2.6700000000000
Si    17.8000000000000   7.1200000000000   3.5600000000000
Si    19.5800000000000   8.9000000000000   5.3400000000000
O     18.6900000000000   8.0100000000000   4.4500000000000
O     20.4700000000000   9.7900000000000   4.4500000000000
O     20.4700000000000   8.0100000000000   6.2300000000000
O     18.6900000000000   9.7900000000000   6.2300000000000
Si    14.2400000000000  10.6800000000000   3.5600000000000
Si    16.0200000000000  12.4600000000000   5.3400000000000
O     15.1300000000000  11.5700000000000   4.4500000000000
O     16.9100000000000  13.3500000000000   4.4500000000000
O     16.9100000000000  11.5700000000000   6.2300000000000
O     15.1300000000000  13.3500000000000   6.2300000000000
Si    14.2400000000000   7.1200000000000   7.1200000000000
Si    16.0200000000000   8.9000000000000   8.9000000000000
O     15.1300000000000   8.0100000000000   8.0100000000000
O     16.9100000000000   9.7900000000000   8.0100000000000
O     16.9100000000000   8.0100000000000   9.7900000000000
O     15.1300000000000   9.7900000000000   9.7900000000000
Si    17.8000000000000  10.6800000000000   7.1200000000000
Si    19.5800000000000  12.4600000000000   8.9000000000000
O     18.6900000000000  11.5700000000000   8.0100000000000
O     20.4700000000000  13.3500000000000   8.0100000000000
O     20.4700000000000  11.5700000000000   9.7900000000000
O     18.6900000000000  13.3500000000000   9.7900000000000
Si    17.8000000000000   7.1200000000000  10.6800000000000
Si    19.5800000000000   8.9000000000000  12.4600000000000
O     18.6900000000000   8.0100000000000  11.5700000000000
O     20.4700000000000   9.7900000000000  11.5700000000000
O     20.4700000000000   8.0100000000000  13.3500000000000
O     18.6900000000000   9.7900000000000  13.3500000000000
Si    14.2400000000000  10.6800000000000  10.6800000000000
Si    16.0200000000000  12.4600000000000  12.4600000000000
O     15.1300000000000  11.5700000000000  11.5700000000000
O     16.9100000000000  13.3500000000000  11.5700000000000
O     16.9100000000000  11.5700000000000  13.3500000000000
O     15.1300000000000  13.3500000000000  13.3500000000000
Si    14.2400000000000  14.2400000000000   0.0000000000000
Si    16.0200000000000  16.0200000000000   1.7800000000000
O     15.1300000000000  15.1300000000000   0.8900000000000
O     16.9100000000000  16.9100000000000   0.8900000000000
O     16.9100000000000  15.1300000000000   2.6700000000000
O     15.1300000000000  16.9100000000000   2.6700000000000
Si    17.8000000000000  17.8000000000000   0.0000000000000
Si    19.5800000000000  19.5800000000000   1.7800000000000
O     18.6900000000000  18.6900000000000   0.8900000000000
O     20.4700000000000  20.4700000000000   0.8900000000000
O     20.4700000000000  18.6900000000000   2.6700000000000
O     18.6900000000000  20.4700000000000   2.6700000000000
Si    17.8000000000000  14.2400000000000   3.5600000000000
Si    19.5800000000000  16.0200000000000   5.3400000000000
O     18.6900000000000  15.1300000000000   4.4500000000000
O     20.4700000000000  16.9100000000000   4.4500000000000
O     20.4700000000000  15.1300000000000   6.2300000000000
O     18.6900000000000  16.9100000000000   6.2300000000000
Si    14.2400000000000  17.8000000000000   3.5600000000000
Si    16.0200000000000  19.5800000000000   5.3400000000000
O     15.1300000000000  18.6900000000000   4.4500000000000
O     16.9100000000000  20.4700000000000   4.4500000000000
O     16.9100000000000  18.6900000000000   6.2300000000000
O     15.1300000000000  20.4700000000000   6.2300000000000
Si    14.2400000000000  14.2400000000000   7.1200000000000
Si    16.0200000000000  16.0200000000000   8.9000000000000
O     15.1300000000000  15.1300000000000   8.0100000000000
O     16.9100000000000  16.9100000000000   8.0100000000000
O     16.9100000000000  15.1300000000000   9.7900000000000
O     15.1300000000000  16.9100000000000   9.7900000000000
Si    17.8000000000000  17.8000000000000   7.1200000000000
Si    19.5800000000000  19.5800000000000   8.9000000000000
O     18.6900000000000  18.6900000000000   8.0100000000000
O     20.4700000000000  20.4700000000000   8.0100000000000
O     20.4700000000000  18.6900000000000   9.7900000000000
O     18.6900000000000  20.4700000000000   9.7900000000000
Si    17.8000000000000  14.2400000000000  10.6800000000000
Si    19.5800000000000  16.0200000000000  12.4600000000000
O     18.6900000000000  15.1300000000000  11.5700000000000
O     20.4700000000000  16.9100000000000  11.5700000000000
O     20.4700000000000  15.1300000000000  13.3500000000000
O     18.6900000000000  16.9100000000000  13.3500000000000
Si    14.2400000000000  17.8000000000000  10.6800000000000
Si    16.0200000000000  19.5800000000000  12.4600000000000
O     15.1300000000000  18.6900000000000  11.5700000000000
O     16.9100000000000  20.4700000000000  11.5700000000000
O     16.9100000000000  18.6900000000000  13.3500000000000
O     15.1300000000000  20.4700000000000  13.3500000000000
Si    14.2400000000000  21.3600000000000   0.0000000000000
Si    16.0200000000000  23.1400000000000   1.7800000000000
